isbn_13,genre
9780689865400,"['young-adult', 'science-fiction', 'fiction', 'fantasy', 'romance']"
9780543898080,"['classics', 'fiction', 'historical-fiction']"
9780312379830,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
9781401303270,"['fiction', 'contemporary', 'fantasy', 'self-help']"
9780425144370,"['fiction', 'thriller', 'suspense', 'mystery']"
9780060513090,"['poetry', 'fiction', 'classics', 'young-adult']"
9780061992700,"['nonfiction', 'memoir', 'biography']"
9782020336470,"['fiction', 'contemporary', 'classics', 'thriller', 'mystery', 'crime']"
9780553803720,"['science-fiction', 'fiction', 'classics', 'fantasy']"
9781878424500,"['self-help', 'nonfiction', 'spirituality', 'philosophy', 'psychology', 'religion', 'business']"
9780743296430,"['fiction', 'mystery', 'contemporary', 'chick-lit']"
9780394709310,"['classics', 'fantasy', 'fiction']"
9780744583270,"['fiction', 'young-adult', 'mystery', 'classics']"
9781476727650,"['horror', 'fiction', 'thriller', 'fantasy', 'paranormal', 'mystery', 'suspense']"
9780140285670,"['fiction', 'contemporary']"
,"['romance', 'contemporary', 'fiction', 'chick-lit']"
9781434768510,"['christian', 'nonfiction', 'religion', 'spirituality']"
9780007173690,"['fiction', 'classics', 'poetry', 'fantasy']"
9780425188800,"['horror', 'fiction', 'thriller', 'mystery', 'suspense', 'science-fiction', 'fantasy']"
9780553213870,"['nonfiction', 'biography', 'classics', 'memoir', 'history']"
9780525951280,"['fiction', 'contemporary']"
9780446563090,"['fiction', 'fantasy', 'historical-fiction', 'horror', 'paranormal']"
9781591826030,"['manga', 'fantasy', 'graphic-novels', 'romance', 'young-adult', 'comics', 'fiction']"
9780743482840,"['classics', 'fiction', 'fantasy', 'poetry']"
9781905654950,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
9780340829780,"['fantasy', 'fiction', 'horror', 'science-fiction']"
9780385351390,"['fiction', 'science-fiction', 'contemporary', 'thriller']"
9780439813780,"['historical-fiction', 'fiction', 'young-adult', 'graphic-novels', 'fantasy', 'mystery']"
9780060776090,"['classics', 'fiction', 'science-fiction', 'fantasy', 'philosophy']"
9781591169150,"['manga', 'romance', 'graphic-novels', 'young-adult', 'comics', 'fiction']"
9780778316560,"['mystery', 'fiction', 'thriller', 'suspense', 'crime', 'contemporary']"
,"['romance', 'contemporary', 'young-adult', 'chick-lit', 'fiction']"
9781250049380,"['fiction', 'romance', 'contemporary', 'chick-lit', 'fantasy', 'young-adult']"
9781905654580,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
9780375706680,"['fiction', 'thriller', 'crime', 'mystery', 'classics', 'contemporary']"
9780064410340,"['fantasy', 'young-adult', 'fiction', 'romance', 'classics']"
9782226131900,"['horror', 'fiction', 'science-fiction', 'thriller', 'fantasy', 'paranormal', 'mystery', 'suspense']"
9780691096120,"['classics', 'nonfiction', 'philosophy', 'memoir', 'biography']"
9780571225380,"['fiction', 'historical-fiction', 'classics', 'contemporary']"
9780446547660,"['romance', 'fiction', 'chick-lit', 'contemporary']"
9780224094150,"['fiction', 'contemporary', 'mystery']"
9780312938990,"['mystery', 'fiction', 'crime', 'thriller', 'suspense']"
9781580495940,"['classics', 'fiction']"
9781400067110,"['historical-fiction', 'fiction']"
9780143039100,"['classics', 'fiction', 'fantasy', 'young-adult']"
,"['young-adult', 'romance', 'contemporary', 'fiction', 'chick-lit']"
9780375714570,"['graphic-novels', 'nonfiction', 'memoir', 'comics', 'biography', 'history']"
9781420925430,"['classics', 'fiction', 'romance', 'historical-fiction']"
9780316084240,"['young-adult', 'contemporary', 'romance', 'fiction', 'chick-lit']"
9780670010880,"['young-adult', 'romance', 'contemporary', 'fiction', 'chick-lit']"
9780399151580,"['mystery', 'romance', 'crime', 'fiction', 'suspense', 'science-fiction', 'thriller']"
9780385339670,"['fiction', 'mystery', 'thriller', 'crime', 'suspense']"
,"['young-adult', 'fantasy', 'romance', 'paranormal', 'fiction']"
9781569319000,"['manga', 'fantasy', 'comics', 'graphic-novels', 'young-adult', 'fiction']"
9780812993300,"['fiction', 'contemporary', 'travel']"
9780307931890,"['young-adult', 'romance', 'fantasy', 'contemporary', 'fiction', 'paranormal', 'science-fiction']"
9780312861870,"['science-fiction', 'fiction', 'fantasy', 'young-adult']"
9780743477570,"['classics', 'fiction', 'poetry']"
9780440178000,"['historical-fiction', 'fiction', 'classics']"
9780451219370,"['romance', 'paranormal', 'fantasy', 'fiction']"
9781619634440,"['fantasy', 'young-adult', 'romance', 'fiction', 'paranormal']"
9780345803570,"['romance', 'fiction', 'contemporary', 'chick-lit']"
9780689835680,"['fiction', 'poetry', 'classics']"
9780545132050,"['graphic-novels', 'young-adult', 'comics', 'fiction']"
9780151010260,"['classics', 'fiction', 'science-fiction', 'fantasy', 'philosophy']"
9780140286270,"['fiction', 'mystery', 'contemporary', 'chick-lit']"
9780345457370,"['fiction', 'historical-fiction', 'contemporary']"
9780060288140,"['young-adult', 'fiction', 'romance', 'contemporary', 'chick-lit']"
9780374214910,"['fiction', 'mystery', 'fantasy', 'contemporary']"
9780743496320,"['fiction', 'horror', 'young-adult', 'mystery', 'classics', 'romance', 'thriller']"
,"['nonfiction', 'memoir', 'biography', 'philosophy', 'science']"
9780590452040,"['young-adult', 'fiction', 'classics', 'historical-fiction']"
9780743482780,"['classics', 'fiction', 'romance', 'poetry']"
9780385732570,"['young-adult', 'fiction', 'fantasy', 'science-fiction', 'classics']"
9780142401200,"['mystery', 'young-adult', 'fiction', 'classics']"
9780345539790,"['science-fiction', 'fantasy', 'young-adult', 'fiction']"
9780316033670,"['fantasy', 'fiction']"
9780812474950,"['fiction', 'contemporary', 'classics']"
9781476712990,"['romance', 'contemporary', 'young-adult', 'fiction', 'chick-lit']"
9780765326360,"['fantasy', 'fiction']"
9780763600140,"['fiction', 'classics']"
9780440221660,"['historical-fiction', 'romance', 'fiction', 'fantasy']"
9780450042680,"['horror', 'fiction', 'thriller', 'fantasy', 'mystery', 'suspense', 'paranormal']"
9781400064560,"['horror', 'fiction', 'thriller', 'classics', 'suspense', 'mystery']"
9780393328620,"['fiction', 'historical-fiction', 'romance', 'contemporary']"
9780142402500,"['classics', 'fiction', 'young-adult', 'fantasy']"
9781933372600,"['fiction', 'contemporary', 'philosophy']"
9780743270760,"['history', 'nonfiction', 'biography']"
9780441018640,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery']"
9780679720220,"['fiction', 'classics', 'philosophy']"
9780439206490,"['fiction', 'young-adult', 'fantasy', 'mystery']"
9781451621370,"['nonfiction', 'memoir', 'psychology', 'biography', 'science']"
9780061214650,"['fantasy', 'young-adult', 'romance', 'paranormal', 'fiction']"
9780395150240,"['fiction', 'classics', 'fantasy']"
9780525457590,"['fantasy', 'classics', 'fiction', 'young-adult']"
9780571212930,"['biography', 'nonfiction', 'psychology', 'science', 'history']"
9781884365300,"['classics', 'fiction', 'historical-fiction']"
9780061662690,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
9780684853950,"['nonfiction', 'psychology', 'science']"
9780060748160,"['fiction', 'thriller', 'historical-fiction', 'mystery', 'suspense', 'crime']"
9781860498800,"['fiction', 'historical-fiction', 'mystery', 'contemporary', 'classics', 'science-fiction']"
9781594747360,"['fantasy', 'young-adult', 'fiction', 'paranormal', 'historical-fiction', 'horror', 'mystery']"
9780356500160,"['horror', 'fiction', 'science-fiction', 'fantasy', 'thriller']"
9780679732260,"['classics', 'fiction']"
9780747532030,"['fiction', 'classics', 'fantasy', 'art', 'young-adult']"
9780553803730,"['science-fiction', 'fiction', 'classics', 'fantasy']"
9780451458120,"['fantasy', 'mystery', 'fiction', 'paranormal']"
9780316204360,"['nonfiction', 'psychology', 'business', 'self-help', 'science', 'history']"
9781591169210,"['manga', 'fantasy', 'graphic-novels', 'comics', 'fiction', 'science-fiction', 'young-adult']"
9780061020640,"['fantasy', 'fiction']"
9781400078430,"['nonfiction', 'memoir', 'biography', 'psychology']"
9780061124300,"['fiction', 'contemporary', 'thriller', 'horror', 'crime', 'psychology']"
9781857231590,"['science-fiction', 'fiction', 'classics']"
9780345419620,"['horror', 'fantasy', 'fiction', 'paranormal']"
9781593081430,"['classics', 'fiction', 'historical-fiction', 'romance']"
9780199291150,"['science', 'nonfiction', 'philosophy', 'psychology']"
9780142001430,"['historical-fiction', 'fiction']"
9780446612740,"['mystery', 'fiction', 'crime', 'thriller', 'suspense']"
9780452281260,"['fiction', 'classics', 'philosophy', 'science-fiction']"
9781936305630,"['romance', 'contemporary', 'fiction', 'chick-lit']"
9780689707490,"['fiction', 'fantasy', 'classics']"
9781400068940,"['fiction', 'romance', 'contemporary', 'historical-fiction']"
9780425227510,"['romance', 'contemporary', 'chick-lit', 'fiction']"
9780743496710,"['fiction', 'contemporary', 'chick-lit', 'mystery', 'young-adult']"
9781423140570,"['fantasy', 'young-adult', 'fiction']"
9780831727530,"['horror', 'fiction', 'thriller', 'suspense', 'mystery', 'fantasy']"
9780140255550,"['mystery', 'fiction', 'chick-lit', 'romance', 'crime', 'contemporary']"
9780684818700,"['cookbooks', 'nonfiction', 'classics']"
9780060510860,"['science-fiction', 'fiction', 'classics']"
9788497597720,"['horror', 'fiction', 'fantasy', 'thriller', 'mystery', 'suspense', 'paranormal', 'science-fiction']"
9780812971060,"['nonfiction', 'memoir', 'biography', 'history']"
9780575079790,"['fantasy', 'fiction']"
9780786851480,"['fantasy', 'young-adult', 'fiction', 'science-fiction']"
9780743225430,"['fiction', 'contemporary', 'classics']"
9781607747310,"['nonfiction', 'self-help', 'psychology']"
9780385755890,"['young-adult', 'contemporary', 'romance', 'fiction']"
9780671011370,"['mystery', 'fiction', 'crime', 'thriller', 'suspense']"
9780552562520,"['fantasy', 'young-adult', 'fiction']"
9780374203050,"['fiction', 'contemporary', 'romance']"
9780061120250,"['historical-fiction', 'fiction', 'romance']"
9780689865190,"['young-adult', 'poetry', 'fiction', 'contemporary', 'romance']"
9780545424930,"['fantasy', 'young-adult', 'paranormal', 'romance', 'fiction']"
9780312865050,"['horror', 'fiction', 'science-fiction', 'fantasy', 'classics']"
9781400062090,"['fiction', 'contemporary']"
9780066620990,"['business', 'nonfiction', 'self-help']"
9780803734620,"['fantasy', 'young-adult', 'romance', 'fiction', 'paranormal']"
,"['classics', 'fiction', 'philosophy']"
9780439236200,"['classics', 'fiction', 'young-adult', 'historical-fiction']"
9781416516930,"['fantasy', 'fiction', 'horror', 'science-fiction']"
9780440238610,"['fantasy', 'young-adult', 'fiction', 'science-fiction', 'classics']"
9781480095530,"['romance', 'contemporary', 'young-adult', 'fiction', 'chick-lit']"
9780062225440,"['mystery', 'fiction', 'thriller', 'young-adult', 'contemporary', 'suspense']"
9780312305060,"['fiction', 'historical-fiction', 'contemporary', 'classics']"
9781623420020,"['romance', 'contemporary', 'chick-lit', 'fiction']"
9780316191300,"['nonfiction', 'memoir', 'biography']"
9780451188460,"['horror', 'fiction', 'thriller', 'fantasy', 'suspense', 'paranormal']"
9780385739160,"['young-adult', 'fantasy', 'romance', 'paranormal', 'fiction']"
9780385742890,"['young-adult', 'science-fiction', 'fiction', 'fantasy']"
9781444778520,"['fantasy', 'young-adult', 'paranormal', 'romance', 'fiction']"
9780375726410,"['fiction', 'contemporary']"
9781857232100,"['fantasy', 'fiction']"
9780803734970,"['young-adult', 'contemporary', 'romance', 'fiction']"
9780385338710,"['chick-lit', 'fiction', 'romance', 'contemporary']"
9781416524530,"['fantasy', 'fiction', 'horror', 'science-fiction']"
9780316070520,"['nonfiction', 'paranormal', 'romance']"
9780440241810,"['chick-lit', 'fiction', 'romance', 'contemporary']"
9780545123280,"['young-adult', 'fantasy', 'romance', 'paranormal', 'fiction']"
76783609419,"['classics', 'fiction', 'young-adult', 'historical-fiction', 'romance']"
9780142437350,"['classics', 'fiction']"
9780765302300,"['fantasy', 'fiction']"
9780451529180,"['classics', 'fiction', 'historical-fiction', 'romance']"
9780385339100,"['fiction', 'thriller', 'mystery', 'suspense', 'crime']"
9780345538380,"['fantasy', 'fiction', 'classics', 'young-adult']"
9781461091110,"['romance', 'contemporary', 'young-adult', 'music', 'chick-lit', 'fiction']"
9780446350980,"['mystery', 'fiction', 'thriller', 'crime', 'suspense']"
9780450524680,"['horror', 'fiction', 'thriller', 'fantasy', 'mystery', 'suspense', 'paranormal']"
9780316001920,"['history', 'biography', 'nonfiction']"
9780374292800,"['nonfiction', 'history', 'business', 'science']"
9780385743560,"['fantasy', 'young-adult', 'science-fiction', 'fiction']"
9781558580090,"['fiction', 'classics', 'fantasy']"
9780553213970,"['classics', 'science-fiction', 'fiction', 'fantasy']"
9780061583250,"['nonfiction', 'self-help', 'memoir', 'psychology', 'biography']"
9780679740670,"['science-fiction', 'fiction', 'classics', 'historical-fiction', 'fantasy']"
9780393322230,"['nonfiction', 'crime', 'history', 'horror', 'biography', 'mystery', 'psychology']"
9780812970070,"['classics', 'poetry', 'fiction', 'religion', 'fantasy', 'philosophy']"
9780670023490,"['fantasy', 'fiction', 'romance', 'paranormal', 'historical-fiction']"
9780345544930,"['fiction', 'mystery', 'contemporary', 'chick-lit', 'paranormal']"
9780441013810,"['fantasy', 'paranormal', 'romance', 'fiction']"
9780786838930,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
9780812993550,"['nonfiction', 'memoir', 'history', 'biography']"
9780140424390,"['classics', 'poetry', 'fiction', 'religion', 'fantasy', 'philosophy']"
9780393072240,"['nonfiction', 'business', 'history', 'contemporary']"
9781416524300,"['horror', 'fiction', 'thriller', 'suspense', 'mystery', 'fantasy']"
9780765325940,"['fantasy', 'fiction']"
9780553266310,"['fiction', 'thriller', 'mystery', 'crime', 'suspense', 'historical-fiction']"
9780307463750,"['business', 'nonfiction', 'self-help']"
9780525951990,"['romance', 'fiction', 'contemporary', 'chick-lit', 'young-adult']"
9780739352360,"['fantasy', 'young-adult', 'romance', 'paranormal', 'fiction']"
9780679644190,"['fiction', 'young-adult', 'historical-fiction', 'contemporary']"
,"['young-adult', 'paranormal', 'fantasy', 'romance', 'mystery', 'fiction', 'horror', 'contemporary']"
9780312966100,"['mystery', 'fiction', 'chick-lit', 'romance', 'crime', 'contemporary']"
9781576469230,"['classics', 'historical-fiction', 'fiction', 'romance', 'mystery']"
9780375829130,"['fiction', 'classics', 'fantasy']"
9780425193790,"['fiction', 'young-adult', 'classics']"
9780805094600,"['fantasy', 'young-adult', 'romance', 'fiction', 'paranormal']"
9780399256780,"['young-adult', 'romance', 'science-fiction', 'fantasy', 'fiction']"
9782266079990,"['science-fiction', 'fiction', 'classics', 'fantasy']"
9780525423290,"['young-adult', 'romance', 'contemporary', 'chick-lit', 'fiction']"
9780375703870,"['fiction', 'contemporary', 'historical-fiction', 'classics']"
9780062107060,"['nonfiction', 'biography', 'history', 'memoir']"
9781582346180,"['nonfiction', 'memoir', 'biography', 'chick-lit']"
9780061974560,"['young-adult', 'fantasy', 'science-fiction', 'fiction', 'paranormal', 'romance']"
9781594488400,"['fiction', 'contemporary']"
9780836218050,"['comics', 'graphic-novels', 'fiction', 'classics']"
,"['historical-fiction', 'fiction', 'mystery', 'religion']"
9781439152800,"['historical-fiction', 'fiction', 'mystery', 'romance']"
9780330491240,"['science-fiction', 'fiction', 'fantasy', 'classics']"
9780140282580,"['fiction', 'classics', 'philosophy', 'psychology']"
9780553817060,"['mystery', 'thriller', 'crime', 'fiction', 'suspense']"
9780006480100,"['fantasy', 'fiction']"
9780345347950,"['science-fiction', 'fiction', 'classics', 'fantasy']"
9780763625290,"['fantasy', 'fiction', 'young-adult', 'classics']"
9780060852560,"['nonfiction', 'memoir', 'biography']"
9781619630660,"['fantasy', 'young-adult', 'romance', 'fiction', 'paranormal']"
9780812513750,"['fantasy', 'fiction']"
9780785263710,"['nonfiction', 'christian', 'religion', 'spirituality', 'memoir']"
9780385340400,"['historical-fiction', 'romance', 'fiction', 'fantasy']"
9781423146740,"['fantasy', 'young-adult', 'fiction', 'romance']"
9781250069800,"['fiction', 'contemporary', 'chick-lit', 'mystery', 'thriller']"
9781607066020,"['graphic-novels', 'comics', 'fantasy', 'science-fiction', 'fiction', 'romance']"
9780316126690,"['fiction', 'sports', 'contemporary']"
9780099285040,"['classics', 'nonfiction', 'memoir', 'biography', 'travel']"
9781590385810,"['fantasy', 'young-adult', 'fiction']"
9780064407690,"['fiction', 'young-adult', 'fantasy', 'mystery']"
9780451458440,"['fantasy', 'mystery', 'fiction', 'paranormal']"
9780743264730,"['biography', 'nonfiction', 'science', 'history', 'memoir']"
9781476717490,"['romance', 'contemporary', 'music', 'young-adult', 'chick-lit']"
9780385339090,"['fiction', 'thriller', 'mystery', 'crime', 'suspense']"
9780140348930,"['historical-fiction', 'young-adult', 'fiction', 'classics']"
9781594743340,"['fiction', 'horror', 'fantasy', 'romance', 'classics', 'historical-fiction', 'paranormal']"
9780316154700,"['nonfiction', 'memoir', 'biography']"
9780679642430,"['classics', 'fiction', 'philosophy', 'historical-fiction']"
9780671746730,"['science-fiction', 'fiction', 'fantasy', 'mystery']"
9780810994740,"['fiction', 'graphic-novels', 'young-adult', 'comics', 'contemporary']"
9780804138150,"['nonfiction', 'memoir', 'biography']"
9780062285680,"['young-adult', 'fiction', 'science-fiction', 'fantasy', 'romance']"
9781594206280,"['nonfiction', 'romance', 'psychology', 'memoir']"
9780061992250,"['fiction', 'young-adult', 'fantasy']"
9780393050320,"['nonfiction', 'history', 'biography', 'science', 'travel']"
9780765350370,"['fantasy', 'fiction', 'romance', 'science-fiction']"
9780312199430,"['historical-fiction', 'fiction']"
9780743296410,"['fiction', 'contemporary', 'chick-lit']"
9781416521500,"['fantasy', 'fiction', 'horror', 'science-fiction']"
9780525423670,"['young-adult', 'romance', 'science-fiction', 'fiction', 'fantasy']"
9780099578510,"['fiction', 'classics', 'historical-fiction', 'fantasy']"
9781400049620,"['horror', 'fiction', 'science-fiction', 'fantasy']"
9780440234750,"['fiction', 'thriller', 'mystery', 'suspense', 'crime']"
9781579126250,"['mystery', 'fiction', 'classics', 'crime']"
9781416924980,"['young-adult', 'science-fiction', 'fiction', 'fantasy']"
9781594201460,"['nonfiction', 'science']"
9780440995780,"['historical-fiction', 'young-adult', 'fiction', 'classics', 'romance']"
,"['young-adult', 'romance', 'fantasy', 'fiction', 'science-fiction', 'chick-lit']"
9780440241900,"['chick-lit', 'fiction', 'romance', 'contemporary']"
9780141439620,"['classics', 'mystery', 'fiction', 'horror', 'historical-fiction']"
9781416968240,"['young-adult', 'romance', 'contemporary', 'chick-lit', 'fiction']"
9780312966970,"['mystery', 'fiction', 'chick-lit', 'romance', 'crime', 'contemporary']"
9781573225790,"['nonfiction', 'memoir', 'biography', 'classics']"
9780060889580,"['nonfiction', 'business', 'science', 'psychology']"
9780385339160,"['fantasy', 'paranormal', 'romance', 'fiction']"
9780312857070,"['fantasy', 'fiction', 'romance']"
9780312554160,"['chick-lit', 'fiction', 'romance', 'contemporary']"
9780141439840,"['classics', 'fiction', 'historical-fiction', 'romance']"
9781857988840,"['science-fiction', 'fiction', 'classics', 'fantasy']"
9782266047420,"['horror', 'fiction', 'thriller', 'mystery', 'suspense', 'crime']"
9780062414210,"['fiction', 'contemporary']"
9781563899420,"['graphic-novels', 'comics', 'fantasy', 'fiction', 'mystery']"
9780142000280,"['nonfiction', 'business', 'self-help', 'psychology']"
9780446671000,"['fiction', 'spirituality', 'philosophy', 'self-help', 'religion', 'fantasy']"
9780803736990,"['young-adult', 'romance', 'contemporary', 'fiction', 'chick-lit']"
9780525952920,"['historical-fiction', 'fiction']"
9780330418360,"['nonfiction', 'memoir', 'biography', 'crime', 'contemporary']"
9781406792390,"['classics', 'fiction']"
9788129104600,"['fiction', 'romance', 'contemporary', 'young-adult']"
9780425197550,"['fantasy', 'paranormal', 'romance', 'horror', 'fiction', 'mystery']"
9780375836670,"['young-adult', 'fiction', 'mystery', 'contemporary']"
9780141439660,"['classics', 'fiction', 'romance', 'historical-fiction']"
9780060855900,"['fantasy', 'fiction', 'science-fiction']"
9780385603100,"['horror', 'fiction', 'fantasy', 'mystery', 'thriller', 'contemporary', 'paranormal']"
9780312650250,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
9781583485100,"['classics', 'fiction', 'historical-fiction']"
,"['young-adult', 'science-fiction', 'fiction', 'fantasy']"
9780713998950,"['nonfiction', 'history']"
9780800759490,"['christian', 'nonfiction', 'religion', 'spirituality', 'biography', 'memoir']"
9781455520660,"['romance', 'fiction', 'chick-lit', 'contemporary']"
9780679776190,"['philosophy', 'nonfiction', 'religion', 'classics', 'spirituality', 'poetry', 'self-help']"
9780312995060,"['fiction', 'historical-fiction', 'thriller', 'classics', 'mystery', 'contemporary']"
9780743496740,"['fiction', 'contemporary', 'chick-lit', 'religion']"
9780312423800,"['memoir', 'nonfiction', 'biography', 'psychology']"
9780446613350,"['fiction', 'chick-lit', 'romance', 'contemporary', 'mystery']"
9781101946340,"['romance', 'fiction', 'contemporary', 'chick-lit']"
9781416528630,"['chick-lit', 'fiction', 'romance', 'contemporary']"
9780517092910,"['classics', 'fantasy', 'fiction', 'young-adult']"
9780316075800,"['nonfiction', 'romance', 'paranormal']"
,"['romance', 'contemporary', 'young-adult', 'fiction', 'music', 'chick-lit']"
9780767905210,"['chick-lit', 'fiction', 'romance', 'contemporary']"
9780553213170,"['classics', 'fiction', 'young-adult', 'historical-fiction', 'romance']"
9780140047490,"['philosophy', 'classics', 'nonfiction', 'religion', 'psychology', 'poetry']"
9780140620190,"['classics', 'fiction', 'romance', 'historical-fiction']"
9781451629190,"['nonfiction', 'memoir', 'biography', 'crime']"
,"['fiction', 'fantasy', 'historical-fiction']"
9780752224410,"['fiction', 'science-fiction', 'thriller', 'fantasy', 'horror', 'suspense']"
9780062014540,"['young-adult', 'romance', 'science-fiction', 'fiction', 'fantasy']"
9780812550280,"['fantasy', 'fiction']"
9780192840510,"['classics', 'fiction', 'fantasy', 'philosophy']"
9780679728760,"['fiction', 'historical-fiction', 'classics', 'horror']"
9781442426670,"['young-adult', 'fantasy', 'romance', 'paranormal', 'fiction']"
9780751504380,"['horror', 'fiction', 'fantasy', 'thriller', 'science-fiction', 'suspense']"
9780099437960,"['fiction', 'horror', 'contemporary', 'fantasy', 'thriller', 'mystery']"
9788129115300,"['fiction', 'romance', 'contemporary', 'young-adult']"
9781421508220,"['manga', 'romance', 'fantasy', 'graphic-novels', 'young-adult', 'paranormal', 'comics']"
9780451458930,"['fantasy', 'fiction', 'mystery', 'paranormal']"
9780345484260,"['fantasy', 'science-fiction', 'fiction', 'young-adult', 'romance']"
,"['romance', 'contemporary', 'fiction', 'chick-lit', 'young-adult']"
9780141000180,"['fiction', 'romance', 'fantasy', 'contemporary', 'chick-lit', 'historical-fiction']"
9780553116600,"['horror', 'fiction', 'paranormal', 'thriller', 'classics', 'mystery']"
9780771068710,"['fiction', 'historical-fiction', 'classics', 'romance']"
9781936305550,"['romance', 'contemporary', 'fiction', 'chick-lit']"
9780192839990,"['classics', 'fiction', 'historical-fiction']"
9781400063730,"['fiction', 'historical-fiction', 'contemporary']"
9780141321320,"['fantasy', 'young-adult', 'fiction', 'science-fiction']"
9780440236700,"['mystery', 'thriller', 'fiction', 'crime', 'suspense']"
,"['horror', 'fiction', 'science-fiction', 'thriller', 'fantasy', 'paranormal', 'suspense']"
9781423121300,"['young-adult', 'fantasy', 'paranormal', 'romance']"
9780761169250,"['nonfiction', 'art', 'self-help', 'business', 'psychology']"
9780060512800,"['fiction', 'science-fiction', 'historical-fiction', 'thriller', 'fantasy']"
9781476730100,"['romance', 'contemporary', 'chick-lit', 'fiction']"
9780060959040,"['fiction', 'contemporary']"
9780452282830,"['fiction', 'contemporary', 'classics']"
9780060976260,"['comics', 'graphic-novels', 'nonfiction', 'art', 'history']"
9780316077060,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
9781594485760,"['nonfiction', 'psychology', 'science', 'crime']"
9780743454550,"['fiction', 'chick-lit', 'contemporary', 'mystery']"
9780330419640,"['fiction', 'thriller', 'mystery', 'suspense', 'crime']"
9780312976280,"['mystery', 'fiction', 'chick-lit', 'romance', 'crime', 'contemporary']"
9781401322790,"['fiction', 'fantasy', 'contemporary', 'science-fiction']"
9780060590280,"['fiction', 'fantasy', 'paranormal', 'horror']"
9780393324820,"['nonfiction', 'sports', 'business', 'biography', 'history', 'science']"
9780786818590,"['fantasy', 'young-adult', 'fiction']"
9780446580500,"['nonfiction', 'biography']"
9780688014290,"['business', 'nonfiction', 'self-help', 'psychology']"
9780553258480,"['historical-fiction', 'fiction', 'classics']"
9780684844770,"['fiction', 'historical-fiction']"
9780394758280,"['mystery', 'fiction', 'classics', 'crime', 'thriller']"
9780142000690,"['classics', 'fiction', 'historical-fiction']"
9780446585030,"['nonfiction', 'memoir', 'biography']"
9780439272640,"['fiction', 'young-adult', 'fantasy', 'mystery']"
2940016231920,"['romance', 'contemporary', 'young-adult', 'chick-lit', 'fiction']"
9780810970690,"['fiction', 'graphic-novels', 'young-adult', 'comics']"
9780679433130,"['classics', 'poetry', 'fiction', 'religion', 'philosophy', 'fantasy']"
9781405204260,"['philosophy', 'nonfiction', 'religion', 'spirituality', 'self-help', 'classics']"
9781620610110,"['young-adult', 'paranormal', 'romance', 'fantasy', 'science-fiction', 'fiction']"
9780062085540,"['young-adult', 'fantasy', 'romance', 'science-fiction', 'paranormal', 'fiction']"
9780812968970,"['historical-fiction', 'fiction', 'art', 'romance']"
9781423104000,"['fantasy', 'young-adult', 'fiction', 'science-fiction']"
9780385354290,"['fiction', 'mystery', 'thriller', 'crime', 'suspense', 'contemporary']"
9780812998600,"['fiction', 'historical-fiction', 'contemporary', 'thriller']"
9781582349910,"['fantasy', 'young-adult', 'romance', 'fiction']"
9780060584760,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'contemporary']"
9780099549340,"['romance', 'fiction', 'science-fiction', 'horror', 'young-adult', 'fantasy']"
9780451528350,"['classics', 'fiction', 'historical-fiction', 'young-adult']"
9780340837950,"['science-fiction', 'fiction', 'classics', 'fantasy']"
9780670021450,"['fiction', 'historical-fiction', 'romance', 'philosophy', 'spirituality', 'religion']"
9780330371230,"['mystery', 'fiction', 'chick-lit', 'romance', 'crime', 'contemporary']"
9781781162640,"['horror', 'mystery', 'fiction', 'thriller', 'crime', 'paranormal', 'suspense']"
9781612620240,"['graphic-novels', 'horror', 'manga', 'science-fiction', 'fiction', 'young-adult', 'comics']"
9780684801540,"['classics', 'fiction', 'romance']"
9780811214050,"['classics', 'fiction']"
9781609450790,"['fiction', 'historical-fiction', 'contemporary']"
9780307353140,"['business', 'nonfiction', 'self-help', 'psychology']"
9780062515670,"['self-help', 'nonfiction', 'philosophy', 'spirituality', 'psychology', 'business']"
9780670022690,"['fiction', 'historical-fiction']"
9780575077030,"['science-fiction', 'fiction', 'fantasy', 'classics']"
9780399254120,"['historical-fiction', 'young-adult', 'fiction', 'romance']"
9780689818770,"['fiction', 'young-adult', 'contemporary']"
9780810983920,"['fiction', 'graphic-novels', 'young-adult', 'comics']"
9780062065250,"['fiction', 'mystery', 'historical-fiction', 'contemporary']"
9780440487620,"['fantasy', 'young-adult', 'fiction', 'science-fiction', 'classics']"
9780062237420,"['young-adult', 'science-fiction', 'fantasy', 'fiction', 'romance']"
9780385539260,"['fiction', 'contemporary']"
9781563899800,"['graphic-novels', 'comics', 'science-fiction', 'fiction', 'fantasy']"
9780765330420,"['fantasy', 'fiction', 'science-fiction']"
,"['fantasy', 'paranormal', 'fiction', 'romance', 'mystery']"
9780345452010,"['fiction', 'contemporary', 'romance', 'classics']"
9781442408920,"['young-adult', 'contemporary', 'romance', 'fiction']"
9780451528520,"['classics', 'science-fiction', 'fiction', 'fantasy', 'horror']"
