isbn_13,genre
9780060890680,"['fiction', 'chick-lit', 'mystery', 'contemporary', 'romance']"
9780061449060,"['young-adult', 'science-fiction', 'fantasy', 'fiction', 'paranormal', 'horror', 'romance']"
9780312349520,"['mystery', 'fiction', 'chick-lit', 'romance', 'crime', 'contemporary']"
9788129118810,"['fiction', 'romance', 'contemporary', 'young-adult']"
9780007174160,"['classics', 'fiction', 'fantasy']"
9780060887340,"['young-adult', 'mystery', 'contemporary', 'fiction', 'chick-lit', 'romance', 'thriller']"
9780440800460,"['fiction', 'young-adult', 'classics']"
9780446364800,"['fiction', 'mystery', 'thriller', 'suspense', 'crime']"
9781405206130,"['fiction', 'young-adult', 'fantasy', 'mystery']"
9781569319480,"['manga', 'fantasy', 'graphic-novels', 'romance', 'comics', 'young-adult', 'historical-fiction']"
9780451219430,"['horror', 'fiction', 'classics', 'paranormal', 'thriller', 'fantasy', 'mystery', 'suspense']"
9780312532760,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
9780446573000,"['thriller', 'fiction', 'mystery', 'suspense', 'crime']"
9780446402390,"['fiction', 'historical-fiction', 'mystery', 'thriller', 'crime', 'suspense']"
9780425260940,"['fiction', 'chick-lit', 'romance', 'contemporary', 'mystery']"
9780060527990,"['fiction', 'philosophy', 'contemporary', 'spirituality', 'fantasy']"
9781933718000,"['fiction', 'fantasy']"
,"['science-fiction', 'fiction', 'fantasy', 'young-adult']"
9780440339340,"['thriller', 'fiction', 'mystery', 'crime', 'suspense']"
9780307395990,"['nonfiction', 'memoir', 'biography', 'psychology']"
9780312979970,"['romance', 'paranormal', 'fantasy', 'fiction']"
9780316014780,"['romance', 'fiction', 'chick-lit', 'fantasy', 'contemporary', 'paranormal', 'mystery']"
9780743418740,"['fiction', 'contemporary', 'chick-lit', 'mystery', 'crime']"
9780812972350,"['fiction', 'young-adult', 'chick-lit', 'contemporary']"
9781401307460,"['music', 'nonfiction', 'biography', 'memoir']"
9783442723430,"['historical-fiction', 'fiction', 'mystery', 'classics', 'crime']"
9780425273870,"['romance', 'contemporary', 'fiction', 'chick-lit']"
9780099427860,"['fiction', 'philosophy', 'spirituality', 'fantasy', 'classics', 'religion', 'self-help']"
9780316056630,"['fantasy', 'romance', 'paranormal', 'fiction', 'historical-fiction']"
9780142422950,"['young-adult', 'romance', 'contemporary', 'fiction', 'travel', 'chick-lit']"
9781416953580,"['young-adult', 'romance', 'fiction', 'fantasy', 'mystery', 'paranormal']"
9781439107960,"['nonfiction', 'science', 'history', 'biography']"
9781416940910,"['young-adult', 'poetry', 'fiction', 'contemporary', 'romance']"
9780307278490,"['fiction', 'classics', 'romance']"
9780312539560,"['fiction', 'historical-fiction', 'mystery', 'thriller', 'suspense', 'crime']"
9781878424110,"['spirituality', 'self-help', 'nonfiction', 'philosophy', 'psychology', 'business', 'religion']"
9780312315960,"['nonfiction', 'memoir', 'biography']"
9780689878560,"['fantasy', 'young-adult', 'fiction', 'romance']"
9780446614830,"['mystery', 'fiction', 'crime', 'thriller', 'suspense']"
9780385480020,"['nonfiction', 'memoir', 'self-help', 'biography']"
9780805092520,"['fantasy', 'young-adult', 'romance', 'historical-fiction', 'science-fiction', 'fiction', 'paranormal', 'mystery']"
9780312590440,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
9780689878570,"['fantasy', 'young-adult', 'fiction', 'romance']"
9780425106880,"['fiction', 'thriller', 'mystery', 'horror', 'science-fiction', 'suspense', 'crime']"
9788176210780,"['self-help', 'nonfiction', 'spirituality', 'psychology', 'philosophy']"
,"['historical-fiction', 'mystery', 'fiction', 'thriller', 'crime']"
9780152045660,"['fantasy', 'young-adult', 'fiction']"
9780515130970,"['thriller', 'fiction', 'mystery', 'crime', 'suspense']"
9780425205820,"['mystery', 'fiction', 'thriller', 'crime', 'suspense']"
9780553589180,"['mystery', 'thriller', 'fiction', 'suspense', 'crime', 'romance']"
9780007149830,"['fiction', 'mystery', 'science-fiction', 'crime', 'fantasy']"
9780345528670,"['historical-fiction', 'fiction']"
9780439598380,"['fantasy', 'fiction']"
9780593065710,"['thriller', 'fiction', 'mystery', 'crime', 'suspense']"
9780205313430,"['nonfiction', 'classics', 'self-help', 'business']"
9780140620610,"['classics', 'horror', 'fiction', 'mystery', 'paranormal']"
9780743294290,"['chick-lit', 'fiction', 'contemporary', 'romance']"
9780786939530,"['fantasy', 'fiction']"
9781568650550,"['science-fiction', 'fiction', 'fantasy', 'classics']"
9780307595870,"['mystery', 'crime', 'fiction', 'thriller', 'suspense']"
9781590172000,"['fiction', 'classics', 'historical-fiction']"
9781401308210,"['fantasy', 'fiction', 'music']"
9780743484860,"['classics', 'fiction', 'romance', 'poetry']"
9781563892620,"['comics', 'graphic-novels', 'fantasy', 'horror', 'fiction', 'religion']"
9780451528930,"['classics', 'fiction', 'romance', 'historical-fiction']"
9780374525640,"['nonfiction', 'science', 'memoir', 'history', 'biography']"
9781841496860,"['fantasy', 'paranormal', 'romance', 'fiction']"
9781595143200,"['young-adult', 'fantasy', 'paranormal', 'romance']"
9780385341650,"['fantasy', 'paranormal', 'romance', 'fiction']"
9780316010700,"['mystery', 'fiction', 'crime', 'thriller', 'contemporary']"
9780345544120,"['romance', 'contemporary', 'fiction']"
9780812984280,"['chick-lit', 'romance', 'fiction', 'contemporary']"
9781563892260,"['graphic-novels', 'comics', 'fantasy', 'fiction', 'horror']"
9780689849110,"['classics', 'fiction', 'young-adult', 'historical-fiction']"
9781558745160,"['nonfiction', 'memoir', 'biography', 'psychology']"
9781490904380,"['science-fiction', 'fiction', 'fantasy']"
9781439102760,"['fiction', 'contemporary', 'chick-lit']"
9780450610100,"['horror', 'fiction', 'fantasy', 'thriller', 'mystery', 'suspense']"
9780385341680,"['fantasy', 'paranormal', 'romance', 'fiction']"
9780385517840,"['fiction', 'thriller', 'mystery', 'crime', 'suspense']"
9780547887200,"['young-adult', 'fiction', 'fantasy', 'science-fiction', 'classics']"
,"['fantasy', 'fiction']"
9780802720860,"['romance', 'young-adult', 'contemporary', 'chick-lit', 'fiction']"
9781595406550,"['classics', 'fiction', 'historical-fiction', 'fantasy', 'young-adult']"
9780679781490,"['fiction', 'contemporary', 'thriller', 'classics']"
9780393065790,"['historical-fiction', 'fiction']"
9780812972150,"['classics', 'fiction', 'fantasy']"
9780670021870,"['mystery', 'fiction', 'crime', 'thriller', 'suspense']"
9780802122550,"['fiction', 'historical-fiction', 'romance']"
9780060090390,"['chick-lit', 'fiction', 'romance', 'contemporary']"
9780586008360,"['science-fiction', 'fiction', 'mystery', 'classics', 'crime']"
9780099448760,"['fiction', 'fantasy', 'contemporary', 'mystery']"
9780380709240,"['fiction', 'fantasy', 'classics', 'young-adult']"
9780575090860,"['young-adult', 'horror', 'fantasy', 'fiction', 'romance', 'paranormal', 'science-fiction']"
9780736693420,"['fantasy', 'fiction', 'young-adult', 'science-fiction']"
9780375866590,"['young-adult', 'romance', 'contemporary', 'fiction']"
9780316074320,"['fiction', 'historical-fiction', 'mystery', 'contemporary']"
9780060244060,"['fiction', 'fantasy', 'classics']"
9780553588260,"['horror', 'thriller', 'fiction', 'mystery', 'suspense', 'crime']"
9780316779420,"['nonfiction', 'memoir', 'biography']"
9780552152950,"['fantasy', 'fiction', 'science-fiction']"
9781581345280,"['fiction', 'christian', 'fantasy', 'thriller', 'religion', 'suspense', 'spirituality']"
9780380003210,"['nonfiction', 'history', 'biography', 'travel', 'memoir']"
9780143037740,"['fiction', 'contemporary']"
9780446691090,"['christian', 'nonfiction', 'self-help', 'spirituality', 'religion']"
9780749932770,"['romance', 'paranormal', 'fantasy', 'fiction', 'contemporary', 'chick-lit']"
9780345335710,"['fantasy', 'fiction', 'young-adult']"
9780451233160,"['paranormal', 'romance', 'fantasy', 'fiction']"
9789953718060,"['romance', 'fiction']"
9781401323820,"['mystery', 'fiction', 'crime', 'thriller', 'romance', 'suspense']"
,"['nonfiction', 'contemporary', 'self-help']"
9780345469010,"['fiction', 'contemporary', 'romance']"
9780007157150,"['science-fiction', 'fiction', 'fantasy', 'classics', 'christian', 'religion']"
9780142404130,"['fantasy', 'fiction', 'classics', 'young-adult']"
9780060266870,"['fiction', 'fantasy', 'classics']"
9780684853150,"['fiction', 'horror', 'thriller', 'mystery', 'contemporary', 'suspense', 'classics']"
9781400067890,"['mystery', 'fiction', 'thriller', 'horror', 'crime', 'suspense', 'contemporary']"
9780805093290,"['nonfiction', 'memoir', 'biography']"
9780385536970,"['fiction', 'romance', 'contemporary', 'chick-lit']"
9780385733410,"['fantasy', 'young-adult', 'historical-fiction', 'fiction', 'romance', 'paranormal']"
9780385339160,"['fantasy', 'paranormal', 'romance', 'fiction']"
9780385341640,"['paranormal', 'fantasy', 'romance']"
,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'contemporary']"
9781593070950,"['comics', 'graphic-novels', 'fantasy', 'horror', 'fiction', 'paranormal']"
,"['young-adult', 'paranormal', 'fantasy', 'romance', 'mystery', 'fiction', 'thriller', 'horror']"
9781423160920,"['fantasy', 'young-adult', 'fiction']"
9780140439240,"['classics', 'fiction', 'historical-fiction']"
9780143039980,"['horror', 'classics', 'fiction', 'mystery', 'paranormal', 'thriller']"
9780684856480,"['fiction', 'classics', 'contemporary', 'thriller', 'travel']"
9780060885430,"['classics', 'historical-fiction', 'fiction', 'young-adult']"
9781905654870,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
9780312383280,"['mystery', 'fiction', 'chick-lit', 'romance', 'crime']"
9780061177590,"['fiction', 'classics', 'poetry', 'contemporary', 'thriller']"
9780451200820,"['historical-fiction', 'fiction', 'classics', 'romance']"
9780441018190,"['fantasy', 'paranormal', 'romance', 'fiction']"
9780752858490,"['fiction', 'thriller', 'mystery', 'suspense']"
9780006486020,"['fantasy', 'fiction']"
9780399167840,"['fantasy', 'young-adult', 'romance', 'fiction', 'science-fiction', 'paranormal']"
9780515126780,"['romance', 'fiction', 'fantasy', 'contemporary', 'paranormal', 'chick-lit']"
9780140449330,"['philosophy', 'nonfiction', 'classics', 'history', 'self-help', 'psychology', 'spirituality']"
9780786849080,"['fantasy', 'young-adult', 'fiction']"
9780143036560,"['history', 'nonfiction', 'science']"
9780679735910,"['fiction', 'historical-fiction', 'romance', 'classics', 'mystery', 'poetry']"
9781423102280,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
9780425143320,"['fiction', 'thriller', 'suspense', 'mystery']"
9781566195770,"['psychology', 'nonfiction', 'philosophy', 'classics', 'science']"
9780671685640,"['horror', 'fiction', 'paranormal', 'mystery', 'thriller', 'fantasy', 'suspense']"
9780064410150,"['fiction', 'young-adult', 'fantasy', 'mystery']"
9780767903820,"['nonfiction', 'travel', 'memoir', 'biography']"
9780064410170,"['fiction', 'young-adult', 'fantasy', 'mystery']"
9780143035750,"['memoir', 'nonfiction', 'biography']"
9781937007880,"['fantasy', 'paranormal', 'fiction', 'romance', 'mystery']"
9780007127740,"['science-fiction', 'fiction', 'classics', 'fantasy', 'horror']"
,"['romance', 'contemporary', 'fiction']"
9780374104090,"['science-fiction', 'fiction', 'horror', 'fantasy', 'mystery', 'thriller']"
,"['romance', 'young-adult', 'contemporary', 'chick-lit', 'music', 'fiction']"
9780060775830,"['fiction', 'classics', 'fantasy']"
9780553805380,"['science', 'nonfiction', 'philosophy', 'religion', 'history']"
9780385517230,"['nonfiction', 'crime', 'mystery', 'thriller', 'history', 'biography']"
9780452277760,"['horror', 'fiction', 'thriller', 'mystery', 'suspense', 'crime', 'fantasy', 'contemporary']"
9780812551500,"['fantasy', 'fiction', 'romance']"
9781590514630,"['fiction', 'historical-fiction', 'romance', 'contemporary']"
9781857231380,"['science-fiction', 'fiction', 'fantasy']"
9780671646780,"['self-help', 'business', 'nonfiction', 'psychology']"
9780345434810,"['horror', 'fantasy', 'fiction', 'paranormal', 'historical-fiction']"
,"['romance', 'contemporary', 'young-adult', 'chick-lit', 'fiction']"
9780006479900,"['fantasy', 'fiction']"
9780140382620,"['classics', 'fantasy', 'fiction']"
9780547628350,"['fantasy', 'young-adult', 'historical-fiction', 'romance', 'fiction', 'paranormal', 'mystery']"
9780802131780,"['fiction', 'classics']"
9780060393500,"['fiction', 'historical-fiction', 'contemporary']"
9780061997820,"['nonfiction', 'art']"
9781600964340,"['classics', 'fiction', 'philosophy']"
9780142000700,"['nonfiction', 'travel', 'classics', 'memoir', 'biography', 'history']"
9781451617470,"['historical-fiction', 'fiction']"
9780553804690,"['fantasy', 'fiction', 'crime']"
9781903434770,"['fantasy', 'young-adult', 'fiction', 'mystery', 'historical-fiction']"
9781444778530,"['fantasy', 'young-adult', 'paranormal', 'romance', 'fiction']"
9780553804800,"['horror', 'fiction', 'fantasy', 'thriller', 'mystery', 'paranormal', 'suspense']"
9780451208640,"['nonfiction', 'history', 'memoir', 'classics', 'biography']"
9780385517880,"['fiction', 'contemporary']"
9780446692660,"['mystery', 'fiction', 'thriller', 'crime', 'suspense']"
9781400076190,"['fiction', 'contemporary']"
9780345466600,"['mystery', 'fiction', 'crime', 'thriller', 'suspense', 'psychology']"
9780446364490,"['fiction', 'romance', 'classics', 'chick-lit', 'contemporary']"
9780593057060,"['thriller', 'fiction', 'mystery', 'crime', 'suspense']"
9780385735290,"['fantasy', 'young-adult', 'fiction']"
9780805090030,"['historical-fiction', 'fiction']"
9780545060390,"['mystery', 'young-adult', 'fiction', 'fantasy']"
9780028610110,"['cookbooks', 'nonfiction']"
9780316003730,"['young-adult', 'fantasy', 'romance', 'paranormal', 'fiction']"
9780486234110,"['art', 'nonfiction', 'philosophy', 'spirituality', 'religion', 'classics']"
9780743453260,"['fiction', 'historical-fiction', 'classics', 'contemporary']"
9780679720220,"['fiction', 'philosophy', 'classics']"
9781842430250,"['fiction', 'contemporary']"
9780375757850,"['classics', 'mystery', 'fiction', 'crime', 'historical-fiction']"
9780088619450,"['fiction', 'classics']"
9780224081180,"['fiction', 'historical-fiction', 'contemporary', 'romance']"
9780751530480,"['mystery', 'fiction', 'crime', 'thriller', 'suspense']"
9780618062420,"['historical-fiction', 'fiction', 'classics', 'young-adult']"
,"['fiction', 'historical-fiction', 'religion', 'philosophy']"
9780060735420,"['fiction', 'fantasy', 'paranormal', 'horror', 'romance']"
9781592858490,"['nonfiction', 'self-help', 'psychology', 'spirituality', 'philosophy']"
9781423102270,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
9780670175920,"['fiction', 'classics']"
,"['romance', 'young-adult', 'contemporary', 'fiction', 'chick-lit']"
9780743289410,"['horror', 'fiction', 'fantasy', 'thriller', 'mystery', 'romance', 'suspense', 'paranormal']"
9781451695200,"['nonfiction', 'spirituality', 'religion', 'memoir', 'biography', 'science', 'christian']"
9780061092190,"['fantasy', 'fiction', 'mystery']"
9780743291480,"['nonfiction', 'religion', 'memoir', 'biography', 'spirituality', 'christian']"
9780553381660,"['historical-fiction', 'fiction', 'fantasy', 'romance']"
9780525953490,"['mystery', 'thriller', 'fiction', 'suspense', 'crime', 'romance']"
9780192750980,"['fiction', 'classics', 'young-adult']"
9781416974510,"['young-adult', 'paranormal', 'romance', 'fantasy']"
9780375713350,"['fiction', 'horror', 'fantasy', 'contemporary']"
9780156027650,"['classics', 'fiction', 'poetry']"
9780156004800,"['fiction', 'classics', 'historical-fiction']"
9780553375930,"['young-adult', 'fiction', 'chick-lit', 'contemporary', 'romance']"
9780525950130,"['mystery', 'thriller', 'fiction', 'crime', 'suspense']"
9781841492610,"['fantasy', 'fiction']"
9781501115070,"['fiction', 'contemporary', 'fantasy']"
9781416595180,"['thriller', 'fiction', 'mystery', 'suspense']"
9781592407330,"['nonfiction', 'self-help', 'psychology', 'business', 'spirituality']"
9780316243920,"['historical-fiction', 'fiction', 'mystery', 'crime']"
9781573229720,"['historical-fiction', 'fiction', 'romance', 'mystery']"
9780679731150,"['travel', 'nonfiction', 'memoir', 'biography']"
9780763625890,"['fantasy', 'fiction', 'young-adult']"
9780670022810,"['romance', 'fiction', 'historical-fiction', 'chick-lit', 'contemporary']"
9780345298350,"['mystery', 'fiction', 'thriller', 'crime', 'suspense']"
9780439771280,"['historical-fiction', 'poetry', 'young-adult', 'fiction', 'classics']"
9780060851990,"['chick-lit', 'romance', 'fiction', 'contemporary', 'young-adult']"
9781419705850,"['fiction', 'graphic-novels', 'young-adult', 'comics']"
9781405258210,"['historical-fiction', 'young-adult', 'fiction', 'mystery']"
9781416903540,"['young-adult', 'poetry', 'fiction', 'contemporary', 'romance', 'religion']"
9780006472610,"['fiction', 'thriller', 'mystery', 'suspense', 'romance', 'crime', 'historical-fiction']"
9780425201440,"['mystery', 'fiction', 'crime', 'thriller', 'suspense']"
9780060845540,"['chick-lit', 'romance', 'fiction', 'contemporary', 'young-adult', 'mystery']"
9780141026280,"['classics', 'poetry', 'fiction', 'fantasy', 'religion']"
9780061345660,"['historical-fiction', 'young-adult', 'romance', 'fiction', 'chick-lit', 'mystery']"
9780723258050,"['classics', 'fiction', 'fantasy']"
9780099771810,"['fiction', 'classics', 'historical-fiction', 'contemporary']"
9781594634710,"['nonfiction', 'self-help', 'art', 'psychology', 'memoir', 'business']"
9780451464390,"['fantasy', 'fiction', 'paranormal', 'mystery']"
,"['religion', 'nonfiction', 'classics', 'philosophy', 'spirituality', 'history']"
9780373772470,"['paranormal', 'romance', 'fantasy', 'fiction']"
9780061474100,"['science-fiction', 'fiction', 'fantasy', 'philosophy']"
9780060852570,"['fiction', 'historical-fiction', 'art']"
9780552154280,"['fantasy', 'fiction']"
9780345435160,"['fiction', 'chick-lit', 'contemporary', 'romance']"
9781451661510,"['fiction', 'historical-fiction', 'young-adult', 'contemporary']"
9780552992090,"['fiction', 'contemporary', 'classics']"
9780425204660,"['paranormal', 'fantasy', 'horror', 'romance', 'fiction', 'mystery']"
9780515136290,"['romance', 'fantasy', 'paranormal', 'fiction', 'contemporary', 'chick-lit', 'mystery']"
9781416950060,"['young-adult', 'poetry', 'fiction', 'contemporary', 'romance']"
9780307932240,"['mystery', 'fiction', 'chick-lit', 'romance', 'crime']"
9780007158510,"['fiction', 'classics', 'poetry', 'fantasy']"
9783518367060,"['fiction', 'classics', 'philosophy', 'spirituality']"
9780385333470,"['fiction', 'classics', 'science-fiction', 'contemporary']"
9781421505860,"['manga', 'romance', 'graphic-novels', 'young-adult', 'comics']"
,"['comics', 'graphic-novels', 'fiction', 'fantasy']"
9780439249550,"['fantasy', 'young-adult', 'fiction', 'classics']"
9781597801580,"['science-fiction', 'fiction', 'fantasy']"
9780140436070,"['classics', 'fiction']"
9780525425630,"['young-adult', 'romance', 'contemporary', 'chick-lit', 'fiction']"
9780441014900,"['fantasy', 'paranormal', 'romance', 'fiction']"
,"['romance', 'contemporary', 'fiction']"
9781400096280,"['fiction', 'historical-fiction', 'classics']"
9780140446750,"['art', 'nonfiction', 'biography', 'history', 'classics', 'memoir', 'philosophy']"
9780061020670,"['fantasy', 'fiction', 'science-fiction']"
9781932664130,"['graphic-novels', 'comics', 'fiction', 'young-adult', 'manga', 'fantasy', 'romance']"
9781401204260,"['comics', 'graphic-novels', 'fiction', 'horror', 'fantasy']"
9781442426730,"['young-adult', 'romance', 'contemporary', 'fiction', 'chick-lit']"
9781455559820,"['mystery', 'fiction', 'thriller', 'crime', 'suspense']"
9781565125700,"['historical-fiction', 'fiction']"
9780871137390,"['history', 'nonfiction']"
9780765376460,"['fantasy', 'young-adult', 'fiction', 'historical-fiction']"
9780385513530,"['nonfiction', 'history', 'travel', 'biography', 'mystery', 'science']"
9780385743590,"['fantasy', 'young-adult', 'science-fiction', 'fiction']"
9781841493140,"['fantasy', 'young-adult', 'fiction', 'romance']"
9780385905170,"['fantasy', 'young-adult', 'fiction']"
9780385340590,"['thriller', 'fiction', 'mystery', 'crime', 'suspense']"
9780439324600,"['young-adult', 'fiction', 'contemporary', 'psychology']"
9780224064900,"['fiction', 'fantasy', 'classics', 'young-adult']"
9781400033840,"['fiction', 'contemporary', 'classics']"
9780805080480,"['fantasy', 'young-adult', 'fiction', 'classics']"
9780441016150,"['fantasy', 'paranormal', 'romance', 'fiction']"
9780689829540,"['fiction', 'fantasy', 'classics', 'art']"
9780375705850,"['fiction', 'contemporary']"
9781560974280,"['comics', 'graphic-novels', 'fiction', 'young-adult', 'contemporary']"
9781250006320,"['fantasy', 'young-adult', 'paranormal', 'romance', 'fiction']"
9780451529700,"['classics', 'fiction', 'historical-fiction', 'philosophy']"
9780884271790,"['business', 'nonfiction', 'self-help']"
9780670021050,"['historical-fiction', 'fiction', 'religion']"
9780061284400,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
9780385340560,"['thriller', 'fiction', 'mystery', 'crime', 'suspense']"
9780452286540,"['fiction', 'chick-lit', 'romance', 'contemporary']"
9780385539710,"['fiction', 'contemporary', 'religion']"
9780739377730,"['mystery', 'fiction', 'chick-lit', 'romance', 'crime', 'contemporary']"
9781841499900,"['science-fiction', 'fiction', 'fantasy']"
9781452440030,"['romance', 'young-adult', 'contemporary', 'fiction']"
9780147712550,"['classics', 'fiction', 'poetry', 'fantasy', 'historical-fiction']"
9781563893310,"['comics', 'graphic-novels', 'fiction', 'fantasy']"
9780061120660,"['nonfiction', 'biography', 'classics', 'memoir', 'history', 'crime']"
9781573227890,"['historical-fiction', 'fiction', 'romance']"
9780316201580,"['fantasy', 'fiction', 'young-adult']"
9781400063970,"['historical-fiction', 'fiction', 'mystery']"
9780064407310,"['young-adult', 'fiction', 'crime', 'contemporary', 'mystery']"
9780345529050,"['fantasy', 'fiction', 'science-fiction']"
9780743493920,"['mystery', 'crime', 'fiction', 'thriller', 'suspense']"
9780060887380,"['young-adult', 'mystery', 'contemporary', 'fiction', 'chick-lit', 'romance', 'thriller']"
9781939045010,"['romance', 'contemporary', 'young-adult', 'chick-lit', 'fiction', 'music']"
9780345522470,"['fantasy', 'paranormal', 'fiction']"
9780743211380,"['horror', 'fiction', 'fantasy', 'thriller', 'science-fiction', 'mystery', 'paranormal']"
9780553560730,"['science-fiction', 'fiction', 'fantasy']"
9781558611580,"['classics', 'fiction', 'horror']"
9780515121840,"['romance', 'contemporary', 'fiction', 'chick-lit', 'mystery']"
9780316079910,"['fantasy', 'fiction']"
9781442435000,"['contemporary', 'young-adult', 'romance', 'fiction', 'chick-lit', 'mystery']"
9780446573640,"['fiction', 'art', 'contemporary']"
9780399244570,"['fantasy', 'young-adult', 'fiction']"
9780061240850,"['chick-lit', 'fiction', 'romance', 'contemporary']"
9780804139300,"['business', 'nonfiction', 'self-help']"
9781619636070,"['fantasy', 'young-adult', 'romance', 'fiction', 'paranormal']"
9781593080330,"['classics', 'fiction', 'fantasy', 'historical-fiction']"
9780804188980,"['fiction', 'horror', 'thriller', 'mystery', 'suspense']"
9780380789020,"['fantasy', 'fiction', 'horror', 'science-fiction', 'poetry']"
9780385333500,"['fiction', 'science-fiction', 'classics']"
9780671869200,"['biography', 'history', 'nonfiction']"
9780143034760,"['history', 'biography', 'nonfiction']"
9780807218730,"['classics', 'fiction', 'poetry', 'fantasy']"
9780140448080,"['classics', 'fiction', 'historical-fiction']"
,"['romance', 'contemporary', 'sports']"
9780062392180,"['young-adult', 'romance', 'fantasy', 'fiction', 'science-fiction', 'chick-lit']"
9780312367480,"['fiction', 'classics']"
9781416974500,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
9781451533960,"['romance', 'contemporary', 'chick-lit', 'fiction', 'young-adult']"
9780446608820,"['mystery', 'fiction', 'thriller', 'crime', 'suspense']"
,"['romance', 'contemporary', 'young-adult', 'fiction', 'chick-lit']"
9780802136830,"['history', 'nonfiction', 'biography']"
9780140185850,"['fiction', 'science-fiction', 'classics']"
9780571171780,"['fiction', 'contemporary']"
9780765354070,"['science-fiction', 'fiction']"
9780743261950,"['fiction', 'classics', 'historical-fiction']"
,"['fantasy', 'art', 'fiction']"
9780060987530,"['fantasy', 'historical-fiction', 'fiction', 'young-adult']"
9783426615360,"['fiction', 'contemporary']"
9781442468350,"['fantasy', 'young-adult', 'romance', 'paranormal', 'fiction']"
9781905294720,"['fantasy', 'young-adult', 'fiction']"
9780553293390,"['science-fiction', 'fiction', 'classics', 'fantasy']"
9780486452430,"['classics', 'fiction', 'historical-fiction']"
9780345335650,"['fantasy', 'fiction', 'young-adult']"
9780374529540,"['fiction', 'horror', 'classics']"
9780545060510,"['mystery', 'young-adult', 'fiction', 'fantasy']"
9780061668040,"['fantasy', 'young-adult', 'romance', 'paranormal', 'fiction']"
9780316910330,"['young-adult', 'chick-lit', 'fiction', 'contemporary', 'romance']"
9780553271980,"['fiction', 'thriller', 'historical-fiction', 'mystery', 'suspense', 'crime']"
9781400067690,"['fiction', 'contemporary']"
,"['nonfiction', 'history', 'science', 'philosophy', 'psychology']"
9781301716720,"['romance', 'contemporary', 'chick-lit', 'fiction']"
9780517053610,"['classics', 'poetry', 'fiction', 'historical-fiction']"
9780061054880,"['science-fiction', 'fiction', 'fantasy', 'classics', 'philosophy']"
9781400031570,"['mystery', 'crime', 'fiction', 'thriller']"
9780385528050,"['fiction', 'mystery', 'thriller', 'crime', 'suspense']"
9780425192030,"['horror', 'fiction', 'thriller', 'science-fiction', 'suspense', 'mystery', 'fantasy', 'paranormal']"
9781570425780,"['mystery', 'fiction', 'thriller', 'crime', 'suspense']"
9780142408800,"['fiction', 'young-adult', 'classics']"
9780735221090,"['mystery', 'thriller', 'fiction', 'suspense', 'crime', 'contemporary']"
9780061996180,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
9780316246620,"['science-fiction', 'fiction', 'fantasy']"
9780765340740,"['fantasy', 'fiction', 'romance']"
9781616149990,"['mystery', 'fiction', 'thriller', 'crime', 'suspense']"
9781595547160,"['christian', 'fiction', 'romance', 'spirituality', 'contemporary']"
9780140273340,"['fiction', 'thriller', 'historical-fiction', 'mystery']"
9780425201370,"['paranormal', 'fantasy', 'romance', 'horror', 'fiction']"
9780978970760,"['horror', 'fiction', 'fantasy', 'science-fiction', 'paranormal']"
9780345409460,"['science', 'nonfiction', 'philosophy', 'religion', 'history', 'psychology']"
9781906427140,"['young-adult', 'contemporary', 'fiction', 'romance', 'thriller', 'mystery']"
,"['science-fiction', 'fiction', 'classics', 'philosophy', 'fantasy']"
9781573225120,"['nonfiction', 'memoir', 'psychology', 'biography']"
9780805080490,"['fantasy', 'young-adult', 'fiction', 'classics']"
9780525949700,"['music', 'nonfiction', 'science', 'psychology', 'art', 'philosophy']"
9780062294370,"['fiction', 'contemporary', 'mystery', 'christian', 'spirituality', 'religion']"
9780312426810,"['memoir', 'nonfiction', 'biography']"
9781400065750,"['fiction', 'romance', 'contemporary', 'chick-lit']"
9781579126250,"['mystery', 'fiction', 'crime', 'classics', 'thriller']"
9780310902710,"['religion', 'christian', 'nonfiction', 'classics', 'spirituality', 'history', 'philosophy']"
9780451235850,"['paranormal', 'romance', 'fantasy', 'fiction']"
9780380800830,"['romance', 'historical-fiction', 'fiction', 'chick-lit']"
9780786930710,"['fantasy', 'fiction', 'young-adult']"
9780375508330,"['classics', 'fiction', 'historical-fiction']"
9780425184230,"['fiction', 'thriller', 'suspense', 'mystery']"
9781607066930,"['comics', 'science-fiction', 'fiction', 'romance', 'graphic-novels']"
9780440241010,"['thriller', 'fiction', 'mystery', 'crime', 'suspense']"
9780375701210,"['nonfiction', 'memoir', 'biography', 'classics']"
9780805096670,"['history', 'nonfiction', 'biography']"
9780767919360,"['nonfiction', 'memoir', 'biography', 'history', 'travel']"
9780312595680,"['mystery', 'fiction', 'thriller', 'suspense', 'crime', 'contemporary']"
9780006551810,"['nonfiction', 'memoir', 'biography', 'history']"
9781400032050,"['history', 'nonfiction', 'science']"
